Date,Store,Product_Category,Units_Sold,Price,Competitor_Price,Holiday_Flag,CPI,Campaign_Flag,Year,Month,Week,DayOfWeek,IsWeekend,Price_Diff,Discount_Flag
9/14/2024,Lagos,Fitness Gear,11,101038,101836,0,101.37,1,2024,3,11,6,1,-798,1
9/14/2024,Lagos,Fitness Gear,8,18634,15932,0,102.82,1,2024,6,26,6,1,2702,0
9/14/2024,Port Harcourt,Supplements,25,87864,89544,0,106.4,1,2023,10,42,6,1,-1680,1
9/14/2024,Port Harcourt,Yoga Mats,20,32620,35980,0,101.96,0,2024,4,16,6,1,-3360,1
9/14/2024,Lagos,Fitness Gear,38,123522,118174,0,102.15,0,2024,4,16,6,1,5348,0
9/15/2024,Port Harcourt,Yoga Mats,7,38780,43680,0,105.78,1,2023,10,41,6,1,-4900,1
9/15/2024,Abuja,Supplements,13,72604,82180,0,103.52,0,2024,6,25,6,1,-9576,1
9/16/2024,Lagos,Smart Scales,39,60396,59920,0,99.84,1,2023,1,1,6,1,476,0
9/16/2024,Lagos,Smart Scales,10,93842,104132,0,98.48,0,2024,1,1,6,1,-10290,1
9/16/2024,Lagos,Supplements,8,126952,124040,0,100.46,0,2024,3,10,6,1,2912,0
9/16/2024,Port Harcourt,Yoga Mats,20,16044,14798,0,101.53,0,2023,4,15,6,1,1246,0
9/17/2024,Lagos,Wellness Drinks,17,27958,21462,1,104.33,1,2023,11,44,6,1,6496,0
9/17/2024,Port Harcourt,Supplements,11,116564,117180,0,99.49,1,2023,2,8,6,1,-616,1
9/17/2024,Port Harcourt,Wellness Drinks,16,51128,65912,0,103.34,0,2024,6,22,6,1,-14784,1
9/18/2024,Abuja,Wellness Drinks,37,126644,124740,1,106.76,0,2023,11,44,6,1,1904,0
9/18/2024,Lagos,Supplements,32,114814,124516,0,105.66,0,2023,10,41,6,1,-9702,1
9/19/2024,Lagos,Wellness Drinks,26,123662,126168,0,100.38,0,2024,2,5,6,1,-2506,1
9/20/2024,Abuja,Wellness Drinks,37,55314,54446,0,102.56,0,2024,6,23,6,1,868,0
9/20/2024,Port Harcourt,Wellness Drinks,9,132972,120694,0,102.51,0,2023,4,13,6,1,12278,0
9/20/2024,Port Harcourt,Wellness Drinks,35,138110,136150,0,102.47,0,2023,7,28,6,1,1960,0
9/21/2024,Port Harcourt,Yoga Mats,3,15288,21756,0,106,1,2024,10,41,6,1,-6468,1
9/21/2024,Abuja,Yoga Mats,31,90048,83678,1,106.6,0,2024,11,46,6,1,6370,0
9/21/2024,Port Harcourt,Yoga Mats,7,71414,77826,0,101.67,0,2024,3,11,6,1,-6412,1
9/22/2024,Lagos,Fitness Gear,2,138236,127120,0,101.9,0,2023,4,14,6,1,11116,0
9/22/2024,Port Harcourt,Smart Scales,25,94192,84756,1,103.91,1,2024,11,45,6,1,9436,0
9/22/2024,Port Harcourt,Wellness Drinks,40,25956,34090,0,103.9,1,2023,7,27,6,1,-8134,1
9/23/2024,Abuja,Wellness Drinks,12,55832,67536,0,103.47,1,2024,7,28,6,1,-11704,1
9/24/2024,Port Harcourt,Wellness Drinks,30,22778,25424,0,103.99,1,2023,8,32,6,1,-2646,1
9/24/2024,Port Harcourt,Yoga Mats,30,70574,75838,0,100.67,0,2023,3,10,6,1,-5264,1
9/26/2024,Abuja,Supplements,29,69874,70126,0,104.02,1,2024,7,30,6,1,-252,1
9/26/2024,Port Harcourt,Wellness Drinks,11,90468,94710,0,104.25,0,2024,8,33,6,1,-4242,1
9/28/2024,Port Harcourt,Fitness Gear,23,76538,62958,0,103.22,0,2023,8,31,6,1,13580,0
9/28/2024,Port Harcourt,Fitness Gear,17,109074,104174,0,101.93,0,2023,4,17,6,1,4900,0
9/28/2024,Port Harcourt,Fitness Gear,13,139118,135380,1,104.41,0,2024,11,44,6,1,3738,0
9/28/2024,Lagos,Wellness Drinks,33,67312,59822,0,102.81,0,2024,9,38,6,1,7490,0
9/28/2024,Lagos,Fitness Gear,1,70672,90034,1,106.77,0,2024,12,51,6,1,-19362,1
9/29/2024,Abuja,Supplements,40,85400,76216,0,105.05,0,2023,9,35,6,1,9184,0
9/29/2024,Port Harcourt,Smart Scales,13,72856,70238,1,105.89,0,2023,12,48,6,1,2618,0
9/29/2024,Lagos,Smart Scales,38,51408,45892,0,102.44,0,2023,8,32,6,1,5516,0
9/30/2024,Lagos,Yoga Mats,3,79422,74326,0,100.01,0,2024,1,3,6,1,5096,0
9/30/2024,Port Harcourt,Yoga Mats,16,73080,79016,0,100.06,0,2024,2,6,6,1,-5936,1
9/30/2024,Abuja,Supplements,7,55062,56532,0,104.65,0,2023,10,42,6,1,-1470,1
10/1/2024,Abuja,Supplements,3,122430,116578,1,106.92,0,2024,11,44,6,1,5852,0
10/1/2024,Abuja,Supplements,14,77084,75614,0,103.35,1,2023,7,30,6,1,1470,0
10/1/2024,Abuja,Smart Scales,16,60648,56378,0,102.32,0,2024,4,15,6,1,4270,0
10/4/2024,Lagos,Fitness Gear,4,89446,88508,0,103.11,0,2024,6,22,6,1,938,0
10/4/2024,Abuja,Smart Scales,31,34818,44450,0,103.59,0,2024,9,36,6,1,-9632,1
10/4/2024,Port Harcourt,Smart Scales,13,87346,91126,0,103.94,1,2023,5,20,6,1,-3780,1
10/4/2024,Port Harcourt,Fitness Gear,27,63602,60984,0,100.63,0,2023,6,25,6,1,2618,0
10/5/2024,Lagos,Fitness Gear,1,128506,122864,0,104.28,1,2024,8,34,6,1,5642,0
10/6/2024,Lagos,Fitness Gear,25,48104,52892,0,104.16,0,2024,9,38,6,1,-4788,1
10/6/2024,Port Harcourt,Wellness Drinks,37,104692,102186,0,105.64,0,2023,10,42,6,1,2506,0
10/6/2024,Abuja,Fitness Gear,11,73822,74858,0,102.04,1,2023,7,27,6,1,-1036,1
10/7/2024,Port Harcourt,Smart Scales,9,127960,128310,0,99.81,0,2023,1,52,6,1,-350,1
10/7/2024,Lagos,Supplements,7,139832,135814,1,106.66,0,2024,12,52,6,1,4018,0
10/9/2024,Abuja,Yoga Mats,14,118776,106512,0,104.13,0,2023,7,29,6,1,12264,0
10/10/2024,Lagos,Supplements,30,65576,62132,0,105.9,1,2024,10,40,6,1,3444,0
10/10/2024,Lagos,Yoga Mats,24,103614,94752,0,101.71,0,2024,8,32,6,1,8862,0
10/10/2024,Abuja,Supplements,3,101948,105434,1,105.53,0,2024,12,48,6,1,-3486,1
10/10/2024,Lagos,Smart Scales,39,117306,107044,0,102.39,0,2024,2,8,6,1,10262,0
10/10/2024,Port Harcourt,Smart Scales,27,15288,13314,0,100.08,0,2023,2,8,6,1,1974,0
10/10/2024,Abuja,Smart Scales,1,51380,55468,0,100.17,0,2024,2,6,6,1,-4088,1
10/10/2024,Abuja,Wellness Drinks,38,34692,35322,0,103.25,0,2023,6,25,6,1,-630,1
10/10/2024,Abuja,Fitness Gear,26,60214,57806,0,102.28,0,2024,9,37,6,1,2408,0
10/12/2024,Lagos,Supplements,6,111370,115710,0,101.57,0,2023,7,26,6,1,-4340,1
10/12/2024,Lagos,Wellness Drinks,12,91658,104160,0,104.11,0,2024,10,42,6,1,-12502,1
10/13/2024,Port Harcourt,Fitness Gear,38,105840,103096,1,105.44,0,2024,12,49,6,1,2744,0
10/14/2024,Port Harcourt,Smart Scales,35,120414,126658,0,101.94,0,2024,4,16,6,1,-6244,1
10/14/2024,Abuja,Fitness Gear,10,138796,148120,0,103.86,0,2023,10,39,6,1,-9324,1
10/14/2024,Lagos,Supplements,9,113498,116396,0,101.73,1,2023,7,29,6,1,-2898,1
10/14/2024,Abuja,Yoga Mats,23,113400,102046,1,105.24,1,2024,11,47,6,1,11354,0
10/15/2024,Abuja,Fitness Gear,30,14532,10598,0,102.16,0,2024,2,8,6,1,3934,0
10/16/2024,Abuja,Supplements,22,128016,115850,0,102.1,0,2023,1,2,6,1,12166,0
10/17/2024,Lagos,Fitness Gear,9,40642,37520,0,102.24,1,2023,6,22,6,1,3122,0
10/17/2024,Port Harcourt,Wellness Drinks,19,48510,57568,0,100.42,0,2023,1,4,6,1,-9058,1
10/18/2024,Abuja,Smart Scales,8,89740,86842,0,105.77,0,2024,8,32,6,1,2898,0
10/18/2024,Abuja,Yoga Mats,4,47586,56490,0,101.18,0,2023,6,24,6,1,-8904,1
10/18/2024,Lagos,Smart Scales,5,102144,96530,1,105.54,0,2024,11,46,6,1,5614,0
10/18/2024,Port Harcourt,Wellness Drinks,19,23842,31584,0,100.52,0,2023,7,29,6,1,-7742,1
10/18/2024,Abuja,Smart Scales,18,113456,100576,0,100.29,1,2023,1,2,6,1,12880,0
10/19/2024,Abuja,Smart Scales,29,65562,61796,0,99.98,0,2024,2,8,6,1,3766,0
10/20/2024,Abuja,Supplements,19,136626,134498,0,102.76,1,2023,5,20,6,1,2128,0
10/21/2024,Abuja,Smart Scales,6,52654,34076,0,99.2,0,2023,2,8,6,1,18578,0
10/21/2024,Lagos,Supplements,5,113610,107506,0,102.98,1,2023,7,27,6,1,6104,0
10/22/2024,Lagos,Supplements,5,69510,85428,0,102.34,0,2023,5,19,6,1,-15918,1
10/22/2024,Lagos,Yoga Mats,8,21406,17164,1,105.54,0,2024,12,52,6,1,4242,0
10/22/2024,Lagos,Yoga Mats,27,136458,142044,0,101.52,0,2024,3,13,6,1,-5586,1
10/24/2024,Lagos,Supplements,37,90930,94766,0,102.17,0,2023,8,33,6,1,-3836,1
10/24/2024,Abuja,Fitness Gear,38,62118,64568,1,106.78,0,2023,12,49,6,1,-2450,1
10/24/2024,Abuja,Wellness Drinks,37,87780,96936,0,101.74,0,2023,7,30,6,1,-9156,1
10/24/2024,Port Harcourt,Smart Scales,18,96082,80206,1,106.95,1,2023,11,47,6,1,15876,0
10/24/2024,Lagos,Fitness Gear,26,80248,85036,0,103.41,0,2024,9,37,6,1,-4788,1
10/25/2024,Lagos,Yoga Mats,16,34104,44352,0,103.87,1,2024,8,33,6,1,-10248,1
10/25/2024,Lagos,Wellness Drinks,22,118678,121030,0,102.58,0,2024,4,16,6,1,-2352,1
10/25/2024,Lagos,Smart Scales,23,96754,107478,1,105.81,1,2023,11,44,6,1,-10724,1
10/26/2024,Port Harcourt,Yoga Mats,3,136430,137844,0,99.42,1,2024,2,8,6,1,-1414,1
10/26/2024,Lagos,Fitness Gear,3,105882,105168,0,100.15,1,2024,2,5,6,1,714,0
10/27/2024,Abuja,Wellness Drinks,12,136094,130956,0,104.28,0,2023,8,34,6,1,5138,0
10/27/2024,Port Harcourt,Wellness Drinks,23,107072,114114,0,107.07,0,2023,9,38,6,1,-7042,1
10/28/2024,Port Harcourt,Yoga Mats,11,123732,121212,0,100.6,0,2023,5,19,6,1,2520,0
10/28/2024,Abuja,Smart Scales,29,96474,93408,1,103.92,0,2023,12,52,6,1,3066,0
10/28/2024,Port Harcourt,Yoga Mats,6,130466,124320,0,101.42,0,2023,1,1,6,1,6146,0
10/29/2024,Lagos,Wellness Drinks,16,126728,132538,0,105,0,2024,9,35,6,1,-5810,1
10/29/2024,Port Harcourt,Yoga Mats,34,131698,128912,0,103.76,1,2023,8,34,6,1,2786,0
10/29/2024,Lagos,Wellness Drinks,37,53382,53606,0,98.95,0,2024,2,8,6,1,-224,1
10/30/2024,Lagos,Fitness Gear,11,44548,51142,1,105.73,0,2023,12,51,6,1,-6594,1
10/30/2024,Lagos,Yoga Mats,11,101822,104818,0,98.69,0,2024,2,7,6,1,-2996,1
10/30/2024,Abuja,Smart Scales,25,45234,44100,0,100.63,0,2024,4,17,6,1,1134,0
10/30/2024,Port Harcourt,Supplements,19,26362,17374,0,101.87,1,2024,7,30,6,1,8988,0
10/31/2024,Abuja,Wellness Drinks,32,108234,115234,0,104.65,0,2023,10,43,6,1,-7000,1
10/31/2024,Abuja,Supplements,8,109340,112868,0,100.77,0,2023,3,9,6,1,-3528,1
11/2/2024,Abuja,Smart Scales,12,81704,89684,0,100.4,1,2023,8,31,6,1,-7980,1
11/2/2024,Abuja,Fitness Gear,35,29078,23968,0,100.36,0,2023,2,5,6,1,5110,0
11/2/2024,Port Harcourt,Smart Scales,6,46158,57596,0,104.39,0,2024,8,32,6,1,-11438,1
11/2/2024,Abuja,Wellness Drinks,21,59514,64022,1,105.07,0,2023,12,52,6,1,-4508,1
11/3/2024,Port Harcourt,Wellness Drinks,26,95102,94822,1,106.39,1,2023,11,44,6,1,280,0
11/4/2024,Port Harcourt,Yoga Mats,1,116116,128254,0,103.38,0,2023,9,37,6,1,-12138,1
11/4/2024,Abuja,Fitness Gear,17,70196,76412,0,100.92,1,2023,6,24,6,1,-6216,1
11/5/2024,Lagos,Supplements,35,107002,99400,1,106.38,0,2024,12,49,6,1,7602,0
11/5/2024,Lagos,Yoga Mats,27,17836,17416,0,99.73,0,2024,1,2,6,1,420,0
11/6/2024,Lagos,Yoga Mats,2,34692,33096,0,102.21,1,2024,4,17,6,1,1596,0
11/6/2024,Port Harcourt,Wellness Drinks,36,82656,65996,1,105.25,0,2023,12,48,6,1,16660,0
11/6/2024,Lagos,Supplements,1,101164,112966,0,100.31,0,2023,3,9,6,1,-11802,1
11/6/2024,Abuja,Wellness Drinks,10,70812,64120,0,104.14,0,2024,10,43,6,1,6692,0
11/7/2024,Lagos,Yoga Mats,31,27706,27132,1,106.24,0,2023,12,50,6,1,574,0
11/7/2024,Abuja,Smart Scales,37,79324,77490,0,104.62,0,2024,9,38,6,1,1834,0
11/8/2024,Abuja,Fitness Gear,5,110502,107618,1,102.67,0,2023,11,44,6,1,2884,0
11/8/2024,Lagos,Fitness Gear,13,94220,87920,0,103.93,1,2023,10,41,6,1,6300,0
11/8/2024,Port Harcourt,Smart Scales,24,21392,24570,0,101.85,0,2024,6,24,6,1,-3178,1
11/9/2024,Lagos,Fitness Gear,27,57974,73682,0,99.91,0,2023,3,11,6,1,-15708,1
11/9/2024,Port Harcourt,Supplements,1,82222,86198,0,102.37,0,2024,6,24,6,1,-3976,1
11/9/2024,Abuja,Fitness Gear,20,73290,81284,0,98.94,0,2023,1,2,6,1,-7994,1
11/9/2024,Port Harcourt,Fitness Gear,8,68096,65128,0,103.7,1,2024,6,25,6,1,2968,0
11/9/2024,Lagos,Supplements,3,112462,115346,0,99.53,0,2023,2,6,6,1,-2884,1
11/10/2024,Abuja,Supplements,32,88858,84392,1,105.82,0,2023,11,45,6,1,4466,0
11/10/2024,Lagos,Supplements,25,74578,75936,0,100.38,0,2024,1,1,6,1,-1358,1
11/10/2024,Port Harcourt,Wellness Drinks,25,102466,114674,1,103.98,0,2024,12,52,6,1,-12208,1
11/10/2024,Port Harcourt,Yoga Mats,14,123760,119854,0,101.36,0,2024,5,20,6,1,3906,0
11/12/2024,Abuja,Supplements,27,51324,63350,0,101.84,0,2024,4,16,6,1,-12026,1
11/12/2024,Abuja,Yoga Mats,32,116774,111188,0,98.19,0,2024,1,1,6,1,5586,0
11/12/2024,Port Harcourt,Fitness Gear,27,37534,29120,0,103,0,2023,4,15,6,1,8414,0
11/12/2024,Abuja,Wellness Drinks,4,84322,77056,1,105.78,0,2024,11,44,6,1,7266,0
11/13/2024,Port Harcourt,Supplements,39,18116,17374,0,103.81,0,2023,9,38,6,1,742,0
11/13/2024,Abuja,Fitness Gear,11,15162,12138,0,101.05,0,2024,6,26,6,1,3024,0
11/14/2024,Port Harcourt,Smart Scales,3,49854,41300,1,105.01,0,2024,12,51,6,1,8554,0
11/14/2024,Lagos,Smart Scales,25,53522,54040,0,102.59,0,2024,9,35,6,1,-518,1
11/14/2024,Abuja,Yoga Mats,24,41202,43568,0,104.66,1,2023,10,43,6,1,-2366,1
11/15/2024,Lagos,Wellness Drinks,9,106988,111524,0,104.46,1,2024,7,30,6,1,-4536,1
11/15/2024,Abuja,Yoga Mats,8,93324,85806,0,104.65,1,2023,9,37,6,1,7518,0
11/17/2024,Abuja,Smart Scales,39,15414,15302,1,102.79,1,2024,11,47,6,1,112,0
11/18/2024,Abuja,Smart Scales,31,109424,119140,0,104.92,0,2023,10,42,6,1,-9716,1
11/18/2024,Abuja,Supplements,17,119238,118244,0,97.95,0,2023,1,3,6,1,994,0
11/19/2024,Port Harcourt,Supplements,31,43820,44520,0,104.61,0,2024,9,35,6,1,-700,1
11/19/2024,Port Harcourt,Wellness Drinks,4,44744,40166,0,103.63,0,2024,9,38,6,1,4578,0
11/19/2024,Lagos,Supplements,4,118762,122654,0,101.89,1,2023,6,24,6,1,-3892,1
11/20/2024,Lagos,Fitness Gear,37,64848,68390,0,101.79,0,2023,1,52,6,1,-3542,1
11/20/2024,Abuja,Smart Scales,8,138110,139944,0,104.38,0,2023,9,35,6,1,-1834,1
11/21/2024,Lagos,Smart Scales,6,31766,28840,1,104.71,0,2023,11,46,6,1,2926,0
11/21/2024,Lagos,Yoga Mats,9,91868,94094,0,101.94,0,2024,6,22,6,1,-2226,1
11/21/2024,Abuja,Wellness Drinks,8,135674,141344,0,100.06,0,2024,3,10,6,1,-5670,1
11/22/2024,Lagos,Yoga Mats,32,107254,112196,0,99.92,0,2023,1,52,6,1,-4942,1
11/23/2024,Port Harcourt,Smart Scales,15,94724,95158,0,104.17,1,2024,10,40,6,1,-434,1
11/23/2024,Abuja,Supplements,18,63882,57344,0,101.98,1,2023,7,28,6,1,6538,0
11/23/2024,Abuja,Fitness Gear,23,130704,126574,0,101.9,0,2023,9,37,6,1,4130,0
11/24/2024,Lagos,Fitness Gear,5,103810,104006,0,103.32,0,2024,7,27,6,1,-196,1
11/25/2024,Lagos,Fitness Gear,27,41188,50876,0,100.02,0,2024,2,8,6,1,-9688,1
11/25/2024,Abuja,Supplements,33,115248,116256,0,98.51,0,2024,1,4,6,1,-1008,1
11/25/2024,Abuja,Wellness Drinks,2,117516,120876,0,103.7,1,2024,7,29,6,1,-3360,1
11/25/2024,Lagos,Yoga Mats,38,54642,46872,0,103.26,0,2023,8,33,6,1,7770,0
11/27/2024,Abuja,Fitness Gear,28,76356,76258,0,102.67,1,2024,6,25,6,1,98,0
11/27/2024,Lagos,Smart Scales,24,56994,54054,0,103.56,0,2023,4,13,6,1,2940,0
11/27/2024,Port Harcourt,Supplements,21,61866,65744,0,101.1,1,2024,1,2,6,1,-3878,1
11/27/2024,Lagos,Supplements,31,137004,139818,1,106.15,0,2024,12,50,6,1,-2814,1
11/27/2024,Abuja,Fitness Gear,11,28056,28182,0,101.13,0,2023,6,22,6,1,-126,1
11/27/2024,Port Harcourt,Yoga Mats,28,37184,34972,0,102.98,0,2023,7,27,6,1,2212,0
11/28/2024,Lagos,Wellness Drinks,40,36330,38640,1,106.97,0,2023,11,45,6,1,-2310,1
11/28/2024,Abuja,Fitness Gear,4,99834,109606,0,101.24,0,2024,5,21,6,1,-9772,1
11/29/2024,Abuja,Supplements,16,65352,58184,1,106.42,0,2023,11,44,6,1,7168,0
11/29/2024,Port Harcourt,Supplements,12,131852,128898,0,101.21,0,2024,2,5,6,1,2954,0
11/29/2024,Port Harcourt,Yoga Mats,22,23842,33474,0,103,1,2024,9,36,6,1,-9632,1
11/30/2024,Lagos,Fitness Gear,35,129444,130802,0,102.06,0,2024,8,32,6,1,-1358,1
12/1/2024,Abuja,Fitness Gear,16,106834,106820,1,104.63,0,2024,11,44,6,1,14,0
12/1/2024,Abuja,Smart Scales,24,123592,129878,1,105.21,0,2024,12,49,6,1,-6286,1
12/2/2024,Port Harcourt,Supplements,35,18956,5138,0,98.86,1,2024,1,1,6,1,13818,0
12/2/2024,Abuja,Wellness Drinks,28,104062,97062,0,102.3,1,2024,8,33,6,1,7000,0
12/2/2024,Lagos,Yoga Mats,29,106232,106960,0,103.73,0,2023,9,37,6,1,-728,1
12/3/2024,Abuja,Wellness Drinks,21,133966,138292,0,104.62,0,2023,8,33,6,1,-4326,1
12/4/2024,Lagos,Smart Scales,25,135716,136696,0,102.84,0,2024,6,22,6,1,-980,1
12/5/2024,Lagos,Yoga Mats,39,89768,90412,0,101.25,0,2023,3,11,6,1,-644,1
12/6/2024,Lagos,Smart Scales,31,129374,111678,0,102.95,1,2023,7,29,6,1,17696,0
12/6/2024,Abuja,Fitness Gear,15,138208,141330,0,103.67,1,2024,6,24,6,1,-3122,1
12/7/2024,Abuja,Smart Scales,35,114100,115500,0,98.82,0,2024,2,7,6,1,-1400,1
12/7/2024,Port Harcourt,Wellness Drinks,38,41804,48860,0,103.53,0,2024,9,37,6,1,-7056,1
12/8/2024,Lagos,Smart Scales,22,26600,19572,0,104.83,1,2023,10,39,6,1,7028,0
12/8/2024,Abuja,Wellness Drinks,5,62384,55412,0,105.05,1,2024,7,30,6,1,6972,0
12/8/2024,Abuja,Yoga Mats,13,46382,52192,0,100.37,0,2024,5,19,6,1,-5810,1
12/9/2024,Lagos,Wellness Drinks,32,96656,92218,0,104.57,1,2023,9,35,6,1,4438,0
12/9/2024,Abuja,Supplements,3,56112,60326,0,101.41,1,2023,5,19,6,1,-4214,1
12/10/2024,Lagos,Smart Scales,15,45570,43078,0,100.45,0,2023,6,24,6,1,2492,0
12/11/2024,Lagos,Yoga Mats,27,25774,19516,0,100.97,0,2023,3,9,6,1,6258,0
12/11/2024,Port Harcourt,Wellness Drinks,27,36694,28350,1,104.79,0,2024,12,51,6,1,8344,0
12/11/2024,Lagos,Wellness Drinks,30,105924,117530,0,102.05,0,2024,3,11,6,1,-11606,1
12/12/2024,Port Harcourt,Yoga Mats,6,131418,144130,1,105.82,0,2023,12,50,6,1,-12712,1
12/12/2024,Port Harcourt,Wellness Drinks,25,117208,111776,0,106.83,1,2023,9,35,6,1,5432,0
12/13/2024,Port Harcourt,Supplements,28,30142,17514,0,103.1,1,2023,7,28,6,1,12628,0
12/13/2024,Abuja,Yoga Mats,22,16394,14420,1,104.21,0,2024,11,44,6,1,1974,0
12/13/2024,Lagos,Wellness Drinks,4,43778,41524,0,104.46,1,2023,10,39,6,1,2254,0
12/14/2024,Port Harcourt,Supplements,15,33012,31234,0,102.02,0,2024,7,28,6,1,1778,0
12/15/2024,Lagos,Wellness Drinks,26,111566,118692,0,103.4,0,2024,9,36,6,1,-7126,1
12/15/2024,Port Harcourt,Yoga Mats,18,71820,63658,0,105.36,0,2023,8,31,6,1,8162,0
12/15/2024,Lagos,Yoga Mats,9,94990,95326,0,101.34,0,2024,7,27,6,1,-336,1
12/16/2024,Port Harcourt,Fitness Gear,4,64134,64624,0,100.16,0,2023,1,1,6,1,-490,1
12/17/2024,Lagos,Wellness Drinks,5,127176,135478,0,102.59,1,2024,6,25,6,1,-8302,1
12/17/2024,Port Harcourt,Fitness Gear,6,34622,31906,0,103.63,0,2023,7,27,6,1,2716,0
12/17/2024,Abuja,Fitness Gear,12,120246,122038,0,104.74,0,2024,9,38,6,1,-1792,1
12/17/2024,Port Harcourt,Fitness Gear,31,99876,105672,0,100.63,1,2023,6,23,6,1,-5796,1
12/17/2024,Lagos,Smart Scales,9,91378,98112,0,105.46,0,2023,10,43,6,1,-6734,1
12/17/2024,Abuja,Yoga Mats,7,129262,127316,0,103.54,0,2023,8,34,6,1,1946,0
12/18/2024,Abuja,Wellness Drinks,29,123830,127008,1,103.12,0,2023,11,45,6,1,-3178,1
12/18/2024,Port Harcourt,Yoga Mats,14,65184,56896,0,103.06,0,2024,3,10,6,1,8288,0
12/18/2024,Abuja,Yoga Mats,20,103964,96880,0,99.32,0,2023,2,8,6,1,7084,0
12/18/2024,Lagos,Smart Scales,32,69286,68026,0,102.91,1,2024,4,15,6,1,1260,0
12/18/2024,Abuja,Fitness Gear,22,56966,58422,1,106.83,0,2024,11,45,6,1,-1456,1
12/19/2024,Lagos,Smart Scales,36,62412,61026,0,103.75,0,2024,9,39,6,1,1386,0
12/20/2024,Port Harcourt,Smart Scales,18,53340,55202,1,106.14,1,2023,12,50,6,1,-1862,1
12/20/2024,Port Harcourt,Supplements,40,23352,34244,0,101.75,1,2023,4,15,6,1,-10892,1
12/20/2024,Lagos,Fitness Gear,25,85988,88830,0,103.5,0,2023,9,38,6,1,-2842,1
12/20/2024,Lagos,Smart Scales,31,15638,19950,0,104.63,0,2024,10,40,6,1,-4312,1
12/20/2024,Lagos,Yoga Mats,35,121450,115990,0,104.71,0,2023,6,23,6,1,5460,0
12/21/2024,Abuja,Yoga Mats,26,102900,108570,0,102.8,0,2024,6,24,6,1,-5670,1
12/21/2024,Abuja,Yoga Mats,4,128184,146230,0,100.67,1,2023,2,6,6,1,-18046,1
12/21/2024,Abuja,Yoga Mats,20,105938,105952,0,101.56,0,2023,8,32,6,1,-14,1
12/22/2024,Abuja,Supplements,34,80710,87710,0,106,1,2023,10,43,6,1,-7000,1
12/22/2024,Port Harcourt,Supplements,12,134778,128422,0,101.96,1,2024,7,27,6,1,6356,0
12/22/2024,Abuja,Wellness Drinks,16,134372,138418,1,103.12,0,2024,12,52,6,1,-4046,1
12/22/2024,Lagos,Wellness Drinks,5,47894,42882,0,103.88,0,2024,8,32,6,1,5012,0
12/22/2024,Port Harcourt,Smart Scales,35,44534,45668,0,102.54,0,2023,3,10,6,1,-1134,1
12/23/2024,Lagos,Supplements,27,50834,53620,0,101.03,1,2024,4,14,6,1,-2786,1
12/23/2024,Abuja,Fitness Gear,1,101220,91056,0,103.69,0,2024,10,42,6,1,10164,0
12/23/2024,Port Harcourt,Yoga Mats,34,25760,23030,0,102.45,1,2024,6,24,6,1,2730,0
12/23/2024,Lagos,Wellness Drinks,32,128156,123256,1,104.89,0,2023,12,51,6,1,4900,0
12/24/2024,Lagos,Yoga Mats,39,67158,75936,0,100.4,0,2024,3,10,6,1,-8778,1
12/24/2024,Abuja,Wellness Drinks,33,105406,109844,1,104.01,0,2024,11,47,6,1,-4438,1
12/24/2024,Abuja,Yoga Mats,31,81466,80570,0,102.32,0,2024,6,23,6,1,896,0
12/25/2024,Abuja,Fitness Gear,13,126658,126490,1,106.04,0,2023,12,50,6,1,168,0
12/26/2024,Abuja,Wellness Drinks,2,78386,75138,0,101.85,0,2023,3,10,6,1,3248,0
12/26/2024,Port Harcourt,Fitness Gear,30,45374,42000,1,105.51,1,2023,11,45,6,1,3374,0
12/26/2024,Abuja,Fitness Gear,10,77392,68208,0,102.98,1,2024,7,28,6,1,9184,0
12/27/2024,Lagos,Supplements,23,126868,120232,0,99.06,0,2023,1,3,6,1,6636,0
12/27/2024,Port Harcourt,Yoga Mats,33,21966,25536,0,101.74,1,2024,2,5,6,1,-3570,1
12/27/2024,Abuja,Smart Scales,39,24584,22218,0,100.56,0,2024,1,3,6,1,2366,0
12/28/2024,Port Harcourt,Smart Scales,29,54250,56168,0,99.96,1,2024,2,6,6,1,-1918,1
12/28/2024,Port Harcourt,Smart Scales,30,50904,42728,0,102.14,0,2023,3,12,6,1,8176,0
12/28/2024,Port Harcourt,Supplements,34,89418,79380,0,100.56,0,2024,5,20,6,1,10038,0
12/28/2024,Port Harcourt,Yoga Mats,39,92988,93324,0,103.28,0,2024,8,33,6,1,-336,1
12/29/2024,Port Harcourt,Yoga Mats,17,123480,130354,0,102.09,0,2023,10,39,6,1,-6874,1
12/30/2024,Lagos,Yoga Mats,22,93842,97006,1,105.07,0,2024,12,50,6,1,-3164,1
12/30/2024,Abuja,Supplements,5,30128,28560,0,104.99,1,2024,9,35,6,1,1568,0
12/30/2024,Lagos,Wellness Drinks,11,39200,45318,1,104.94,0,2024,11,45,6,1,-6118,1
12/31/2024,Port Harcourt,Fitness Gear,22,119280,111454,0,97.84,1,2023,1,2,6,1,7826,0
